Период,"Выработанная энергия, кВт*ч","Температура, °C","Скорость ветра, м/с","Осадки, мм","Облачность, %","Давление, гПа","Точка росы, °C","Инсоляция, МДж/м²"
2019-12,398545,-15.63225806451613,14.219354838709679,0.10000000000000002,46.29032258064516,1028.974193548387,-19.280645161290323,230.5897312531585
2020-01,780678,-16.770967741935483,12.50322580645161,0.05806451612903226,39.516129032258064,1030.1064516129031,-19.141935483870967,276.5634616876358
2020-02,1488847,-12.762068965517246,13.055172413793102,0.055172413793103454,44.06896551724138,1029.668965517241,-16.76206896551724,414.12335820059405
2020-03,2126055,-2.704838709677419,21.016129032258064,0.23870967741935484,50.0,1020.4806451612905,-14.251612903225807,700.7603215075117
2020-04,2623055,7.188333333333333,19.346666666666668,0.19,37.7,1021.7066666666667,-8.556666666666665,949.7370078812983
2020-05,2359188,10.956451612903225,22.34193548387097,1.2580645161290325,58.45161290322581,1012.2967741935485,-0.35806451612903223,1196.1281791065317
2020-06,2347556,17.365000000000002,18.230000000000004,1.2233333333333334,64.46666666666667,1005.2399999999999,6.980000000000001,1246.620323077417
2020-07,2223890,20.033870967741926,16.887096774193548,2.85483870967742,60.193548387096776,1004.5870967741936,11.283870967741935,1233.4854531427966
2020-08,1771851,17.229032258064514,16.083870967741937,3.5451612903225804,67.38709677419355,1006.3935483870966,11.464516129032257,1044.6184336059073
2020-09,1820783,10.76,16.52,1.3766666666666671,48.93333333333333,1015.26,4.756666666666666,751.6228033634453
2020-10,1639083,0.4903225806451611,17.638709677419353,0.6451612903225807,46.354838709677416,1022.5354838709677,-8.812903225806451,504.2477665166722
2020-11,756619,-5.800000000000001,15.58,0.2766666666666666,48.06666666666667,1029.89,-12.453333333333331,297.42764962088904
2020-12,748228,-15.888709677419355,14.206451612903228,0.061290322580645165,38.354838709677416,1033.3903225806453,-22.509677419354837,230.03822956455335
2021-01,679454,-18.06129032258064,15.90967741935484,0.1903225806451613,62.38709677419355,1030.3548387096773,-23.71612903225806,276.5634616876358
2021-02,1144489,-14.026785714285714,16.707142857142856,0.08928571428571429,51.25,1025.1535714285715,-18.7,396.29119344324374
2021-03,2112612,-2.0677419354838706,19.483870967741936,0.39354838709677414,44.064516129032256,1018.8612903225807,-13.78064516129032,691.3967000854964
2021-04,2379193,3.005,21.29,0.7133333333333333,47.53333333333333,1020.8433333333331,-8.723333333333333,941.4410180939578
2021-05,2101755,7.659677419354837,21.65483870967742,1.3774193548387097,64.29032258064517,1010.241935483871,-2.141935483870968,1190.8125898284702
2021-06,2239313,15.883333333333335,20.266666666666666,3.44,56.06666666666667,1006.5066666666667,6.869999999999999,1245.9295241026218
2021-07,2079822,18.733870967741936,14.829032258064514,3.44516129032258,57.38709677419355,1006.6516129032258,13.087096774193549,1237.5177654737813
2021-08,2122185,16.779032258064518,17.141935483870967,2.2935483870967746,57.645161290322584,1009.3935483870965,10.719354838709679,1052.3784822890786
2021-09,1571063,9.363333333333333,17.30666666666667,1.6566666666666665,54.46666666666667,1014.7266666666666,3.71,760.6604459982284
2021-10,1608789,2.0951612903225802,15.658064516129034,0.39999999999999997,37.61290322580645,1024.6838709677418,-6.0677419354838715,512.3507926266002
2021-11,922909,-5.818333333333333,16.16,0.14333333333333334,56.266666666666666,1024.6033333333335,-14.326666666666666,301.9392956367418
2021-12,722233,-13.437096774193547,15.01290322580645,0.25806451612903225,50.45161290322581,1030.048387096774,-19.03225806451613,230.5897312531585
2022-01,681308,-17.206451612903226,11.303225806451614,0.12580645161290324,56.29032258064516,1032.6064516129034,-20.17096774193548,276.5634616876358
2022-02,1079632,-15.314285714285715,13.128571428571428,0.07857142857142858,59.0,1033.4357142857143,-19.392857142857142,396.29119344324374
2022-03,2157627,-5.079032258064517,17.78064516129032,0.2258064516129032,53.41935483870968,1019.6580645161289,-16.94838709677419,691.3967000854964
2022-04,2300710,3.9883333333333337,20.65,0.52,61.46666666666667,1018.1333333333333,-9.286666666666665,941.4410180939578
2022-05,2648840,12.522580645161293,21.851612903225806,0.6903225806451614,54.483870967741936,1012.9096774193547,-2.8516129032258073,1190.8125898284702
2022-06,2239334,17.49833333333333,15.930000000000001,2.8733333333333335,65.6,1005.95,9.286666666666665,1245.9295241026218
2022-07,2187127,18.179032258064517,16.083870967741937,3.0,69.25806451612904,1004.3451612903226,10.899999999999999,1237.5177654737813
2022-08,2122572,15.438709677419354,15.716129032258062,2.2709677419354835,60.96774193548387,1010.1548387096774,8.609677419354838,1052.3784822890786
2022-09,1910922,10.649999999999997,20.24,2.5466666666666664,58.333333333333336,1014.47,3.633333333333333,760.6604459982284
2022-10,1614965,1.0258064516129033,17.21290322580645,0.23548387096774193,45.32258064516129,1026.3225806451615,-7.993548387096773,512.3507926266002
2022-11,890034,-8.381666666666666,15.093333333333335,0.19,51.6,1025.1,-15.186666666666666,301.9392956367418
2022-12,570557,-16.306451612903224,15.583870967741932,0.28064516129032263,65.45161290322581,1034.3000000000002,-22.441935483870967,230.5897312531585
2023-01,871507,-20.275806451612898,16.380645161290325,0.13548387096774195,55.96774193548387,1031.409677419355,-23.70967741935484,276.5634616876358
2023-02,1497986,-13.385714285714286,12.789285714285715,0.07142857142857142,51.25,1031.310714285714,-16.725,396.29119344324374
2023-03,2100302,-2.45,19.996774193548386,0.43225806451612897,52.096774193548384,1020.5612903225806,-15.154838709677417,691.3967000854964
2023-04,2373340,0.29666666666666663,23.199999999999996,0.5366666666666667,58.166666666666664,1017.7166666666668,-14.51666666666667,941.4410180939578
