Период,"Выработанная энергия, кВт*ч","Температура, °C","Скорость ветра, м/с","Осадки, мм","Облачность, %","Давление, гПа","Точка росы, °C","Инсоляция, МДж/м²"
2019-05,2489248,15.21290322580645,19.770967741935486,0.9548387096774194,50.645161290322584,1016.0193548387098,5.193548387096774,1177.9073777018061
2019-06,2710093,18.750000000000004,18.89333333333333,0.40333333333333327,44.333333333333336,1013.3966666666668,8.806666666666668,1241.8466643397892
2019-07,2311696,20.65967741935484,18.396774193548385,1.851612903225807,53.0,1006.1548387096775,12.187096774193549,1229.1811794017765
2019-08,2712561,16.927419354838708,19.903225806451616,2.612903225806451,69.16129032258064,1010.8677419354838,10.912903225806453,1030.080995748424
2019-09,1792579,10.273333333333333,17.816666666666666,1.9733333333333334,62.2,1016.0233333333333,5.09,725.0146349414368
2019-10,1823719,7.979032258064517,20.79354838709677,1.5290322580645164,73.61290322580645,1018.9483870967741,1.6193548387096772,467.35732503967336
2019-11,1011860,-3.1633333333333336,15.940000000000001,0.9766666666666668,69.13333333333334,1031.67,-7.473333333333334,257.76110396810844
2019-12,532119,-6.324193548387097,17.835483870967742,1.5709677419354837,84.38709677419355,1019.667741935484,-8.435483870967742,186.5795405247522
2020-01,499419,-5.564516129032259,21.306451612903224,2.8161290322580643,94.09677419354838,1016.1258064516128,-6.916129032258065,231.27423391893876
2020-02,1116091,-5.508620689655172,23.003448275862073,1.772413793103448,88.96551724137932,1016.1586206896552,-7.255172413793103,370.78489644538126
2020-03,1944801,-0.012903225806451625,20.92903225806451,1.0741935483870966,64.09677419354838,1023.4096774193546,-3.629032258064517,659.9001236735203
2020-04,2474173,5.826666666666667,25.139999999999997,1.9033333333333333,65.53333333333333,1011.3833333333332,-0.7766666666666667,922.9237969659974
2020-05,2310574,15.274193548387098,19.393548387096775,1.7419354838709675,50.74193548387097,1013.9903225806452,6.935483870967741,1183.6621978269466
2020-06,2675994,17.584999999999997,18.71666666666666,0.7100000000000001,48.0,1014.8733333333333,7.796666666666667,1242.6136384149293
2020-07,2624416,23.6,15.219354838709679,1.538709677419355,42.96774193548387,1012.3129032258063,12.351612903225808,1224.8101707764529
2020-08,2619653,18.58225806451613,18.9258064516129,2.5,60.354838709677416,1008.667741935484,11.038709677419359,1021.8072735517393
2020-09,2314703,12.203333333333335,17.67,1.8366666666666667,45.266666666666666,1019.4433333333332,5.953333333333334,715.5952390737901
2020-10,1918238,6.469354838709679,17.5741935483871,1.106451612903226,61.193548387096776,1026.4129032258065,-1.1838709677419357,459.12734361412
2020-11,997432,-3.3583333333333334,14.893333333333333,0.7866666666666666,64.4,1029.21,-7.430000000000001,253.30593596258132
2020-12,821745,-13.851612903225808,12.938709677419356,0.5451612903225808,64.25806451612904,1037.593548387097,-15.651612903225807,186.04170927859323
2021-01,415521,-10.291935483870972,20.08709677419355,1.2548387096774194,90.2258064516129,1026.8032258064518,-13.24516129032258,231.27423391893876
2021-02,883757,-13.094642857142858,22.325,2.3000000000000003,83.64285714285714,1018.1142857142858,-15.610714285714284,354.4097379039335
2021-03,1681256,-6.3677419354838705,19.458064516129035,2.029032258064516,68.70967741935483,1016.983870967742,-9.345161290322581,650.2216354122878
2021-04,2016677,6.016666666666667,19.516666666666666,1.1666666666666667,51.36666666666667,1021.8266666666666,-0.2833333333333335,914.1340527925097
2021-05,2727171,18.89838709677419,16.40645161290323,0.3774193548387097,34.12903225806452,1017.2612903225806,6.819354838709676,1177.9073777018061
2021-06,2619927,22.091666666666672,17.03333333333333,0.5900000000000001,46.06666666666667,1014.5899999999999,11.113333333333333,1241.8466643397892
2021-07,2600586,22.011290322580642,17.945161290322584,0.9774193548387096,44.935483870967744,1009.4354838709677,11.358064516129032,1229.1811794017765
2021-08,2545694,23.661290322580648,14.529032258064515,0.035483870967741936,29.322580645161292,1016.316129032258,7.5451612903225795,1030.080995748424
2021-09,1855203,11.729999999999999,20.17,1.2466666666666666,69.83333333333333,1015.4933333333333,2.3266666666666667,725.0146349414368
2021-10,1735260,6.024193548387097,17.916129032258063,0.6516129032258066,69.58064516129032,1025.625806451613,0.20967741935483872,467.35732503967336
2021-11,927458,-2.9183333333333334,22.486666666666665,1.6466666666666667,85.6,1021.7833333333333,-7.470000000000001,257.76110396810844
2021-12,415334,-8.312903225806451,21.329032258064515,2.3451612903225807,88.48387096774194,1022.3290322580647,-10.570967741935483,186.5795405247522
2022-01,557029,-11.300000000000002,20.041935483870965,1.5580645161290323,84.45161290322581,1017.8709677419355,-13.445161290322577,231.27423391893876
2022-02,1044422,-5.285714285714286,20.378571428571426,1.3535714285714289,92.60714285714286,1020.5214285714285,-7.285714285714285,354.4097379039335
2022-03,1619059,-6.0370967741935475,19.435483870967747,1.1322580645161289,71.19354838709677,1019.4645161290322,-8.703225806451611,650.2216354122878
2022-04,2165837,8.860000000000003,20.51666666666667,0.7899999999999999,75.6,1016.3166666666665,2.583333333333333,914.1340527925097
2022-05,2341151,10.916129032258066,21.051612903225806,3.925806451612903,68.09677419354838,1011.4354838709679,3.6967741935483875,1177.9073777018061
2022-06,2690756,17.21333333333333,18.839999999999996,2.1633333333333336,55.833333333333336,1009.58,11.129999999999997,1241.8466643397892
2022-07,2525947,20.95806451612903,15.067741935483868,1.125806451612903,47.38709677419355,1012.0806451612906,13.25806451612903,1229.1811794017765
2022-08,2484967,21.28064516129032,13.861290322580643,0.10645161290322581,27.225806451612904,1020.9290322580646,11.274193548387096,1030.080995748424
