Период,"Выработанная энергия, кВт*ч","Температура, °C","Скорость ветра, м/с","Осадки, мм","Облачность, %","Давление, гПа","Точка росы, °C","Инсоляция, МДж/м²"
2019-01,205882,-1.5370967741935484,16.912903225806446,0.29032258064516125,83.35483870967742,1018.732258064516,-4.0612903225806445,354.2590193147259
2019-02,336846,-0.4785714285714286,16.55,0.38928571428571423,82.03571428571429,1020.8857142857145,-4.964285714285714,465.90087886689435
2019-03,741133,5.327419354838709,20.01290322580645,0.3612903225806452,61.096774193548384,1016.7677419354839,-0.8387096774193548,757.6970638856424
2019-04,1505884,11.665000000000001,19.113333333333333,2.386666666666667,56.8,1016.7499999999999,4.403333333333334,983.8862257839811
2019-05,1832171,20.964516129032255,18.674193548387095,0.8161290322580645,53.61290322580645,1012.925806451613,10.329032258064517,1209.685347298715
2019-06,2037232,27.526666666666667,19.973333333333336,0.30666666666666664,38.833333333333336,1012.5466666666667,9.526666666666666,1250.8989480195362
2019-07,1830653,26.472580645161294,20.23548387096774,0.4354838709677419,37.67741935483871,1007.216129032258,13.719354838709679,1249.1352163909103
2019-08,2229637,24.732258064516135,21.56774193548387,0.05161290322580645,21.806451612903224,1013.3,9.619354838709677,1086.4741875543466
2019-09,1706443,17.475,17.11,1.2000000000000002,44.63333333333333,1017.7100000000003,7.163333333333333,817.378955057711
2019-10,1786402,13.57741935483871,16.212903225806453,0.4129032258064516,33.16129032258065,1020.2225806451613,7.296774193548386,586.3211963910181
2019-11,820402,3.4483333333333333,15.96,0.15666666666666668,66.03333333333333,1029.0566666666666,-1.1833333333333333,377.05306025760484
2019-12,403188,1.1112903225806452,15.858064516129033,0.25161290322580643,76.93548387096774,1020.6387096774192,-1.9806451612903222,307.08863798167647
2020-01,525924,0.01290322580645161,16.316129032258065,0.5516129032258065,79.45161290322581,1021.2483870967742,-3.103225806451613,354.2590193147259
2020-02,1081126,2.308620689655172,19.275862068965516,0.2827586206896552,68.62068965517241,1017.5827586206896,-2.2206896551724133,486.1156743872854
2020-03,1980357,7.935483870967743,19.922580645161286,0.5419354838709678,54.74193548387097,1020.5870967741935,0.051612903225806465,766.4838339802905
2020-04,2411660,10.585,21.946666666666665,0.3,42.666666666666664,1016.3933333333332,-0.6233333333333333,991.3581274828704
2020-05,2158157,19.412903225806453,23.287096774193547,0.7580645161290323,58.58064516129032,1012.8193548387097,8.380645161290323,1214.2990857849825
2020-06,2341329,27.433333333333334,21.176666666666662,0.43333333333333335,40.06666666666667,1011.0266666666665,9.15,1251.470709242829
2020-07,2335308,29.556451612903228,18.57741935483871,0.035483870967741936,34.774193548387096,1010.541935483871,10.677419354838708,1245.6388623253777
2020-08,2442226,24.062903225806455,18.506451612903227,0.8967741935483872,33.25806451612903,1010.6129032258065,10.425806451612903,1079.5574670862927
2020-09,1976166,20.08166666666667,20.143333333333334,0.043333333333333335,23.633333333333333,1019.2166666666667,6.946666666666667,809.0117607899493
2020-10,1932460,14.430645161290323,19.93870967741935,0.0,36.87096774193548,1024.0677419354838,4.648387096774195,578.5073812081077
2020-11,895499,4.138333333333333,19.18,0.5399999999999999,67.46666666666667,1027.01,-1.21,372.52468538304515
2020-12,1072818,-3.125806451612904,16.958064516129035,0.16129032258064516,70.0,1031.890322580645,-6.396774193548387,306.52768658466147
2021-01,558547,-0.8161290322580645,17.71612903225806,0.267741935483871,78.58064516129032,1021.6709677419354,-4.029032258064516,354.2590193147259
2021-02,936159,-2.6196428571428574,18.832142857142856,0.8107142857142857,76.92857142857143,1021.407142857143,-7.121428571428573,465.90087886689435
2021-03,1635946,2.2193548387096778,22.47741935483871,0.5096774193548387,67.7741935483871,1017.9967741935485,-4.161290322580645,757.6970638856424
2021-04,1777048,14.284999999999998,20.560000000000002,1.103333333333333,60.7,1016.3466666666666,4.843333333333334,983.8862257839811
2021-05,2599049,21.81935483870968,21.922580645161286,0.7354838709677419,36.83870967741935,1013.0645161290324,9.783870967741935,1209.685347298715
2021-06,2453751,27.076666666666668,18.566666666666666,0.6533333333333334,39.63333333333333,1011.7866666666669,12.289999999999997,1250.8989480195362
2021-07,2617220,29.28709677419355,18.625806451612906,0.09354838709677421,29.29032258064516,1009.2419354838709,11.719354838709675,1249.1352163909103
2021-08,2396128,29.866129032258065,19.24838709677419,0.0,30.387096774193548,1011.7709677419356,12.796774193548389,1086.4741875543466
2021-09,1925494,17.763333333333332,17.18333333333333,1.2766666666666668,48.43333333333333,1015.7533333333333,8.36,817.378955057711
2021-10,1648769,10.541935483870969,17.06129032258065,0.1709677419354839,48.774193548387096,1026.0096774193548,3.0096774193548397,586.3211963910181
2021-11,1005908,5.230000000000001,19.386666666666667,0.8433333333333333,72.3,1023.2900000000001,1.3233333333333333,377.05306025760484
2021-12,522669,1.832258064516129,20.009677419354833,0.5645161290322581,81.41935483870968,1019.4322580645162,-0.6032258064516128,307.08863798167647
2022-01,566036,-0.9322580645161289,19.59677419354839,1.3677419354838707,88.19354838709677,1015.9548387096773,-3.090322580645161,354.2590193147259
2022-02,1065661,2.848214285714286,17.575000000000003,0.642857142857143,77.39285714285714,1019.0642857142857,-0.6571428571428573,465.90087886689435
2022-03,1430349,2.2758064516129033,20.716129032258063,2.0516129032258066,60.12903225806452,1019.5225806451613,-3.970967741935483,757.6970638856424
2022-04,2006109,14.509999999999998,19.97666666666667,1.19,49.766666666666666,1014.0199999999999,6.153333333333334,983.8862257839811
2022-05,2319089,16.700000000000003,21.490322580645167,2.1193548387096777,54.87096774193548,1013.7548387096774,6.812903225806452,1209.685347298715
2022-06,2443697,25.699999999999996,19.65,0.4466666666666667,43.06666666666667,1010.5666666666667,9.253333333333332,1250.8989480195362
2022-07,2409401,26.33548387096774,19.9,1.2,32.38709677419355,1010.4064516129032,12.790322580645165,1249.1352163909103
2022-08,2059047,28.833870967741937,22.841935483870976,0.1064516129032258,27.580645161290324,1014.2064516129034,11.470967741935484,1086.4741875543466
2022-09,1914112,21.04333333333333,19.956666666666667,0.83,48.53333333333333,1013.4466666666667,11.076666666666666,817.378955057711
2022-10,1435390,13.059677419354838,19.622580645161293,1.5322580645161288,65.51612903225806,1020.7290322580644,6.967741935483871,586.3211963910181
2022-11,780363,4.778333333333333,18.046666666666667,0.6766666666666665,72.66666666666667,1021.3566666666667,0.8366666666666668,377.05306025760484
2022-12,1054912,-1.9983870967741937,16.24838709677419,0.2161290322580645,61.354838709677416,1030.0709677419354,-6.087096774193548,307.08863798167647
2023-01,1449277,-3.158064516129032,18.55806451612903,0.25161290322580643,38.83870967741935,1029.9161290322581,-8.951612903225806,354.2590193147259
2023-02,1188309,-2.848214285714285,19.41071428571429,1.8142857142857143,79.42857142857143,1019.7464285714286,-5.457142857142856,465.90087886689435
2023-03,2052449,8.47258064516129,19.796774193548387,0.3225806451612903,55.61290322580645,1014.8967741935484,1.3612903225806452,757.6970638856424
2023-04,2013532,14.123333333333331,21.65666666666667,0.8733333333333334,61.666666666666664,1013.6533333333333,4.79,983.8862257839811
2023-05,1973979,19.280645161290323,19.43870967741935,2.7741935483870974,66.3225806451613,1014.0806451612902,10.99032258064516,1209.685347298715
2023-06,2132263,24.30833333333333,19.456666666666667,0.6033333333333333,52.766666666666666,1010.61,11.626666666666669,1250.8989480195362
2023-07,1988376,27.28225806451613,20.719354838709677,1.070967741935484,35.16129032258065,1009.7258064516129,13.454838709677418,1249.1352163909103
2023-08,2388034,28.38225806451613,18.519354838709678,0.02258064516129032,20.806451612903224,1012.0193548387099,11.374193548387096,1086.4741875543466
2023-09,1962683,19.780000000000005,16.133333333333333,1.4866666666666666,36.4,1019.08,10.376666666666667,817.378955057711
2023-10,1545861,13.030645161290327,18.938709677419357,0.7806451612903227,54.903225806451616,1017.6419354838711,7.403225806451612,586.3211963910181
2023-11,587346,8.658333333333333,22.486666666666665,1.6733333333333331,72.06666666666666,1013.6766666666667,5.2733333333333325,377.05306025760484
2023-12,436010,1.5161290322580645,22.822580645161292,1.1290322580645162,89.6774193548387,1020.0612903225807,-1.2709677419354837,307.08863798167647
2024-01,760757,-2.3741935483870966,20.22258064516129,0.732258064516129,78.7741935483871,1020.458064516129,-5.470967741935484,354.2590193147259
