Период,"Выработанная энергия, кВт*ч","Температура, °C","Скорость ветра, м/с","Осадки, мм","Облачность, %","Давление, гПа","Точка росы, °C","Инсоляция, МДж/м²"
2019-12,485993,-17.706451612903226,10.406451612903224,0.07096774193548387,32.25806451612903,1027.4161290322581,-22.722580645161294,200.0548428145169
2020-01,558795,-17.851612903225803,9.887096774193548,0.022580645161290325,30.35483870967742,1029.725806451613,-21.664516129032254,245.19723257280685
2020-02,1211155,-12.13448275862069,11.475862068965517,0.10344827586206896,33.827586206896555,1028.3379310344828,-19.186206896551724,384.2333185186928
2020-03,2008334,-3.4,21.619354838709675,0.14516129032258066,47.03225806451613,1015.9677419354839,-14.819354838709677,672.6875727789454
2020-04,2396241,5.101666666666666,17.173333333333336,0.09000000000000001,33.266666666666666,1020.9233333333333,-11.099999999999998,931.3835833934264
2020-05,2207440,11.09032258064516,21.793548387096777,1.064516129032258,70.64516129032258,1008.1258064516129,-2.825806451612903,1187.6378060942172
2020-06,2286033,16.47333333333333,14.353333333333337,1.7833333333333334,57.46666666666667,1004.4133333333334,7.056666666666667,1243.9190699075298
2020-07,2281586,20.99032258064516,14.938709677419352,2.170967741935484,61.16129032258065,1003.2032258064515,13.12258064516129,1227.5916309702313
2020-08,1782942,16.4741935483871,12.700000000000001,5.206451612903226,77.48387096774194,1006.6612903225806,12.35161290322581,1029.0233531099284
2020-09,1808163,11.033333333333333,14.823333333333334,1.403333333333333,56.733333333333334,1014.7399999999999,5.736666666666666,726.8970402849042
2020-10,1141216,0.8370967741935483,15.44516129032258,1.1645161290322579,50.0,1019.2516129032259,-6.564516129032257,473.1643102150345
2020-11,779558,-6.504999999999999,13.043333333333333,0.12333333333333335,39.46666666666667,1026.74,-12.856666666666664,266.90216205913543
2020-12,552041,-16.279032258064515,13.525806451612903,0.03870967741935484,31.258064516129032,1028.0774193548386,-22.445161290322584,199.51203840580376
2021-01,501740,-21.427419354838705,12.87741935483871,0.3032258064516129,48.87096774193548,1026.6064516129031,-27.38064516129032,245.19723257280685
2021-02,1003872,-18.2,14.432142857142855,0.43928571428571433,45.32142857142857,1023.7607142857142,-22.425000000000004,367.4040972766829
2021-03,1943033,-5.756451612903227,17.287096774193547,0.34838709677419355,47.806451612903224,1018.516129032258,-14.254838709677419,663.1042168856045
2021-04,2383343,2.5850000000000004,19.49333333333333,0.35666666666666663,46.2,1017.9066666666666,-12.043333333333331,922.7471987433331
2021-05,2194205,7.480645161290322,19.590322580645164,1.1225806451612905,63.064516129032256,1005.5870967741935,-2.2612903225806456,1182.0211144467062
2021-06,2374255,17.238333333333337,16.19666666666667,2.5166666666666666,61.36666666666667,1003.6133333333333,9.139999999999999,1243.176205533109
2021-07,2110039,19.56451612903226,13.954838709677418,2.625806451612904,53.74193548387097,1006.1645161290323,13.412903225806453,1231.8558152918133
2021-08,1879286,17.311290322580643,13.041935483870969,2.070967741935484,60.0,1008.2516129032259,11.861290322580645,1037.1367784036781
2021-09,1513880,9.601666666666668,15.356666666666671,3.216666666666667,65.06666666666666,1013.5433333333334,4.6,736.1995972255228
2021-10,1381276,1.4725806451612906,13.303225806451612,0.1709677419354839,40.74193548387097,1023.0193548387097,-6.693548387096774,481.3588839077998
2021-11,526442,-7.1483333333333325,13.756666666666666,0.21000000000000002,59.03333333333333,1022.1333333333333,-13.283333333333335,271.3789941047349
2021-12,563863,-14.883870967741933,13.861290322580642,0.07419354838709677,46.935483870967744,1026.0548387096774,-21.012903225806454,200.0548428145169
2022-01,483059,-19.76290322580645,9.25806451612903,0.10967741935483873,47.096774193548384,1032.8741935483872,-23.929032258064513,245.19723257280685
2022-02,1143568,-16.308928571428574,12.607142857142858,0.07857142857142858,47.142857142857146,1030.95,-21.457142857142856,367.4040972766829
2022-03,2109994,-6.137096774193547,17.06129032258065,0.1870967741935484,49.61290322580645,1017.958064516129,-17.654838709677414,663.1042168856045
2022-04,2193416,2.7749999999999995,19.883333333333333,0.7266666666666667,72.86666666666666,1014.7766666666666,-10.276666666666666,922.7471987433331
2022-05,2452014,11.148387096774192,20.80322580645161,0.3645161290322581,57.83870967741935,1008.8645161290323,-3.048387096774193,1182.0211144467062
2022-06,2350342,17.619999999999997,14.229999999999999,1.5199999999999998,51.833333333333336,1004.7566666666667,9.206666666666669,1243.176205533109
2022-07,2133726,19.748387096774195,14.716129032258063,3.770967741935484,66.74193548387096,1002.8387096774194,13.606451612903225,1231.8558152918133
2022-08,2389937,15.483870967741934,16.548387096774192,0.7903225806451613,44.96774193548387,1006.8258064516128,7.67741935483871,1037.1367784036781
2022-09,1552585,10.526666666666667,19.100000000000005,2.136666666666667,70.8,1011.9866666666665,2.71,736.1995972255228
2022-10,1269057,0.9564516129032254,14.203225806451613,0.33548387096774196,53.29032258064516,1023.7387096774191,-7.7064516129032254,481.3588839077998
2022-11,735548,-9.803333333333335,13.033333333333335,0.12666666666666668,53.833333333333336,1022.6133333333335,-15.469999999999999,271.3789941047349
2022-12,455566,-19.212903225806453,13.493548387096777,0.025806451612903222,47.87096774193548,1028.8032258064513,-24.335483870967742,200.0548428145169
2023-01,639477,-21.21774193548387,13.270967741935484,0.12903225806451613,52.87096774193548,1027.4903225806452,-25.387096774193544,245.19723257280685
2023-02,1142079,-13.066071428571428,13.614285714285714,0.1535714285714286,47.392857142857146,1027.9214285714286,-18.689285714285713,367.4040972766829
2023-03,2175417,-2.9080645161290324,19.970967741935485,0.6774193548387096,56.70967741935484,1016.483870967742,-14.02258064516129,663.1042168856045
