Период,"Выработанная энергия, кВт*ч","Температура, °C","Скорость ветра, м/с","Осадки, мм","Облачность, %","Давление, гПа","Точка росы, °C","Инсоляция, МДж/м²"
2021-12,1342767,-13.979032258064516,19.796774193548387,0.05806451612903226,44.16129032258065,1025.593548387097,-20.38709677419355,200.68142746739736
2022-01,934921,-18.93548387096774,15.458064516129033,0.10967741935483871,41.935483870967744,1032.1322580645162,-23.3,245.84334776197178
2022-02,1740345,-15.782142857142858,18.525,0.07857142857142858,46.42857142857143,1030.3964285714285,-21.267857142857142,368.004421970556
2022-03,3185709,-6.546774193548386,22.31935483870968,0.16451612903225804,47.29032258064516,1017.8032258064519,-17.64193548387097,663.6970078927227
2022-04,2979407,2.533333333333333,23.249999999999996,0.9033333333333332,71.7,1014.6233333333333,-10.776666666666666,923.1420593281057
2022-05,3006331,11.117741935483874,24.03548387096774,0.6516129032258066,57.096774193548384,1008.816129032258,-3.351612903225806,1182.2088803263337
2022-06,3047971,17.81833333333333,16.143333333333334,2.026666666666667,51.56666666666667,1004.87,8.516666666666667,1243.2364425413045
2022-07,2751733,19.282258064516125,16.63548387096774,4.6096774193548375,66.7741935483871,1003.0419354838709,12.567741935483872,1231.9776059904862
2022-08,2911539,15.25967741935484,19.929032258064517,0.903225806451613,45.03225806451613,1006.8354838709679,6.851612903225806,1037.4597880844067
2022-09,2018174,9.889999999999999,22.523333333333333,2.1533333333333333,70.66666666666667,1011.9133333333334,2.3366666666666673,736.7135770271918
2022-10,1887335,0.5548387096774194,18.33225806451613,0.24193548387096775,50.32258064516129,1023.5774193548388,-8.167741935483871,482.0048152975939
2022-11,1458537,-9.068333333333333,18.053333333333338,0.13333333333333333,51.46666666666667,1022.3666666666669,-15.386666666666667,272.01012059243754
2022-12,975695,-17.664516129032254,22.71612903225807,0.03225806451612903,49.29032258064516,1028.183870967742,-23.677419354838708,200.68142746739736
2023-01,1283786,-19.47903225806452,19.79032258064516,0.16451612903225804,51.935483870967744,1026.8935483870969,-24.838709677419352,245.84334776197178
2023-02,2056794,-12.01785714285714,20.228571428571428,0.0642857142857143,44.214285714285715,1027.5392857142856,-18.45357142857143,368.004421970556
2023-03,2877730,-3.169354838709677,24.20645161290323,0.6870967741935484,56.45161290322581,1016.258064516129,-14.193548387096774,663.6970078927227
2023-04,2879157,-0.34666666666666685,24.533333333333335,0.5566666666666668,54.266666666666666,1014.2133333333334,-15.693333333333333,923.1420593281057
2023-05,3178282,9.01290322580645,23.593548387096774,0.796774193548387,46.32258064516129,1010.6774193548387,-5.287096774193548,1182.2088803263337
2023-06,2881405,16.101666666666667,19.27,2.466666666666667,52.766666666666666,1006.1466666666666,5.52,1243.2364425413045
2023-07,2894601,18.81935483870968,14.006451612903225,3.658064516129032,60.354838709677416,1005.8548387096774,12.85483870967742,1231.9776059904862
2023-08,2188947,16.966129032258063,14.887096774193546,2.0483870967741935,59.935483870967744,1009.2677419354839,11.07741935483871,1037.4597880844067
2023-09,2044735,10.953333333333335,15.666666666666668,1.4200000000000002,55.6,1012.3366666666667,5.169999999999999,736.7135770271918
2023-10,2370728,3.3677419354838714,18.867741935483874,0.06451612903225806,33.74193548387097,1018.4612903225808,-4.4322580645161285,482.0048152975939
2023-11,1340859,-10.118333333333332,17.803333333333335,0.14666666666666667,43.63333333333333,1025.7933333333333,-17.35,272.01012059243754
2023-12,1021670,-19.02258064516129,16.76774193548387,0.29354838709677417,36.61290322580645,1029.274193548387,-23.412903225806453,200.68142746739736
2024-01,1489703,-18.59032258064516,16.874193548387098,0.07419354838709678,29.35483870967742,1031.0967741935483,-23.187096774193545,245.84334776197178
