Период,"Выработанная энергия, кВт*ч","Температура, °C","Скорость ветра, м/с","Осадки, мм","Облачность, %","Давление, гПа","Точка росы, °C","Инсоляция, МДж/м²"
2017-03,1493705,-5.138709677419355,16.37741935483871,0.4838709677419355,50.25806451612903,1026.3516129032257,-8.851612903225806,665.1665113143015
2017-04,1566990,4.366666666666666,20.56333333333333,0.8233333333333335,51.56666666666667,1019.3399999999999,-2.0366666666666666,924.1203327266861
2017-05,1550150,12.12258064516129,19.251612903225805,1.2193548387096773,55.38709677419355,1014.2548387096775,2.2290322580645165,1182.6737357125066
2017-06,1630266,16.68333333333333,20.07,1.3766666666666665,53.1,1008.1733333333333,8.496666666666666,1243.3853684137334
2017-07,1729662,20.679032258064517,19.17741935483871,1.096774193548387,44.38709677419355,1010.6161290322582,10.074193548387097,1232.278997799285
2017-08,1591463,20.991935483870968,16.56451612903226,0.30645161290322576,39.064516129032256,1015.9838709677418,8.712903225806452,1038.2598683874432
2017-09,1125409,13.645000000000001,17.066666666666666,0.44333333333333336,57.1,1019.1399999999998,4.48,737.9874444092362
2017-10,708033,2.9645161290322584,16.40967741935484,1.6516129032258067,73.16129032258064,1018.2774193548388,-2.5096774193548392,483.6066791075959
2017-11,347370,-1.0016666666666667,15.376666666666665,0.7233333333333333,81.13333333333334,1024.0166666666669,-4.78,273.5763575991829
2017-12,348814,-11.258064516129028,13.206451612903221,0.7580645161290321,69.90322580645162,1029.4225806451614,-14.51290322580645,202.23716129249863
2018-01,622831,-16.482258064516127,14.029032258064516,0.0935483870967742,52.516129032258064,1034.3225806451615,-19.95483870967742,247.4470972827581
2018-02,763946,-12.217857142857142,11.642857142857142,0.5857142857142856,70.07142857142857,1030.9642857142858,-14.903571428571428,369.4935081973024
2018-03,1455498,-8.669354838709678,17.412903225806456,1.4903225806451614,62.61290322580645,1017.9870967741933,-12.558064516129035,665.1665113143015
2018-04,1463077,3.9283333333333337,19.45,1.21,63.53333333333333,1016.4,-2.3400000000000003,924.1203327266861
